Baths,Beds,MaxRent,Model,PropertyId,SquareFootage
1,1,3595,A1.0B,5eer1xp,467
1,1,3620,A1.0B,5eer1xp,467
1,1,3645,A1.0B,5eer1xp,467
1,1,3670,A1.0B,5eer1xp,467
1,1,3695,A1.0B,5eer1xp,467
1,1,3720,A1.0B,5eer1xp,467
1,1,3995,A1.0B,5eer1xp,467
1,1,3660,A2.0B,5eer1xp,563
1,1,3670,A2.0B,5eer1xp,563
1,1,3695,A2.0B,5eer1xp,563
1,1,3720,A2.0B,5eer1xp,563
1,1,3745,A2.0B,5eer1xp,563
1,1,3770,A2.0B,5eer1xp,563
1,1,3795,A2.0B,5eer1xp,563
1,1,3820,A2.0B,5eer1xp,563
1,1,3768,A1.3,5eer1xp,542
1,1,4087,A1.3,5eer1xp,542
1,1,3855,A3.1,5eer1xp,854
1,1,3880,A3.1,5eer1xp,854
1,1,3905,A3.1,5eer1xp,854
1,1,3930,A3.1,5eer1xp,854
1,1,3955,A3.1,5eer1xp,854
1,1,3950,A3.0B,5eer1xp,830
1,1,3965,A3.0B,5eer1xp,830
1,1,3980,A1.2,5eer1xp,548
1,1,4160,A3.5,5eer1xp,735
1,1,4255,A3.7,5eer1xp,785
1,1,4805,A3.7,5eer1xp,785
1,1,4330,A3.2,5eer1xp,798
1,1,4355,A3.2,5eer1xp,798
1,1,4831,A3.4,5eer1xp,736
2,2,3723,B4.0,5eer1xp,904
2,2,3747,B4.0,5eer1xp,904
2,2,3855,B4.0,5eer1xp,904
2,2,3865,B4.0,5eer1xp,904
2,2,3890,B4.0,5eer1xp,904
2,2,3915,B4.0,5eer1xp,904
2,2,3940,B4.0,5eer1xp,904
2,2,4150,B4.0,5eer1xp,904
2,2,4390,B4.0,5eer1xp,904
2,2,4415,B4.0,5eer1xp,904
2,2,4430,B4.0,5eer1xp,904
2,2,3908,B6.1,5eer1xp,"1,014"
2,2,3979,B6.1,5eer1xp,"1,014"
2,2,4403,B6.1,5eer1xp,"1,014"
2,2,4560,B6.1,5eer1xp,"1,014"
2,2,4585,B6.1,5eer1xp,"1,014"
2,2,4610,B6.1,5eer1xp,"1,014"
2,2,4635,B6.1,5eer1xp,"1,014"
2,2,4712,B6.1,5eer1xp,"1,014"
2,2,3970,B4.1,5eer1xp,911
2,2,3994,B4.1,5eer1xp,911
2,2,4017,B4.1,5eer1xp,911
2,2,4441,B4.1,5eer1xp,911
2,2,4950,B4.1,5eer1xp,911
2,2,5035,B4.1,5eer1xp,911
2,2,4575,B4.1,5eer1xp,911
2,2,4170,B6.0,5eer1xp,997
2,2,4288,B6.0,5eer1xp,997
2,2,4593,B6.0,5eer1xp,997
2,2,4617,B6.0,5eer1xp,997
2,2,4641,B6.0,5eer1xp,997
2,2,4664,B6.0,5eer1xp,997
2,2,4760,B6.0,5eer1xp,997
2,2,4775,B6.0,5eer1xp,997
2,2,4785,B6.0,5eer1xp,997
2,2,4926,B6.0,5eer1xp,997
2,2,4208,B1.0,5eer1xp,947
2,2,4465,B1.0,5eer1xp,947
2,2,4475,B1.0,5eer1xp,947
2,2,4500,B1.0,5eer1xp,947
2,2,4525,B1.0,5eer1xp,947
2,2,4702,B1.0,5eer1xp,947
2,2,4778,B1.0,5eer1xp,947
2,2,4950,B1.0,5eer1xp,947
2,2,4975,B1.0,5eer1xp,947
2,2,5000,B1.0,5eer1xp,947
2,2,5025,B1.0,5eer1xp,947
2,2,5344,B1.0,5eer1xp,947
2,2,4350,B5.0,5eer1xp,993
2,2,4875,B5.0,5eer1xp,993
2,2,4900,B5.0,5eer1xp,993
2,2,4925,B5.0,5eer1xp,993
